"SEQ_ID","CNCI","LncADeep","lncRNAnet","PLEK","RNAmining"
"ENST00000685680.2|ENSG00000230798.7|OTTHUMG00000009138.1|-|FOXD3-AS1-206|FOXD3-AS1|847|",1,0,1,0,0
"ENST00000418244.6|ENSG00000230798.7|OTTHUMG00000009138.1|OTTHUMT00000025326.1|FOXD3-AS1-201|FOXD3-AS1|1006|",1,0,0,0,0
"ENST00000427268.1|ENSG00000230798.7|OTTHUMG00000009138.1|OTTHUMT00000025324.1|FOXD3-AS1-203|FOXD3-AS1|491|",1,0,0,0,0
"ENST00000658427.1|ENSG00000223883.2|OTTHUMG00000009216.7|OTTHUMT00000522815.1|LINC01707-202|LINC01707|643|",1,0,0,0,0
"ENST00000427806.1|ENSG00000237552.1|OTTHUMG00000009684.2|OTTHUMT00000026685.1|LINC02567-201|LINC02567|448|",1,0,0,0,0
"ENST00000454305.1|ENSG00000288543.1|OTTHUMG00000196002.1|OTTHUMT00000026695.1|ENST00000454305|ENSG00000288543|497|",1,1,0,0,0
"ENST00000443565.3|ENSG00000234184.8|OTTHUMG00000000507.2|OTTHUMT00000001252.1|LINC01781-203|LINC01781|586|",1,0,0,0,0
"ENST00000653483.1|ENSG00000233290.4|OTTHUMG00000009845.4|OTTHUMT00000528276.1|ENST00000653483|ENSG00000233290|4079|",1,0,0,1,0
"ENST00000650063.1|ENSG00000233290.4|OTTHUMG00000009845.4|OTTHUMT00000498569.1|ENST00000650063|ENSG00000233290|4247|",1,0,0,0,0
"ENST00000420549.3|ENSG00000233290.4|OTTHUMG00000009845.4|OTTHUMT00000027201.3|ENST00000420549|ENSG00000233290|1438|",1,0,0,0,0
"ENST00000699484.1|ENSG00000236915.3|OTTHUMG00000175864.1|-|CLCA4-AS1-205|CLCA4-AS1|3139|",1,1,1,0,0
"ENST00000469312.6|ENSG00000267272.5|OTTHUMG00000181765.1|OTTHUMT00000457518.1|LINC01140-203|LINC01140|1298|",1,0,0,0,0
"ENST00000660444.1|ENSG00000231999.8|OTTHUMG00000010130.7|OTTHUMT00000528230.1|LRRC8C-DT-208|LRRC8C-DT|3774|",1,0,0,0,0
"ENST00000443562.2|ENSG00000231999.8|OTTHUMG00000010130.7|OTTHUMT00000028010.3|LRRC8C-DT-202|LRRC8C-DT|2720|",1,0,0,1,0
"ENST00000666228.1|ENSG00000231999.8|OTTHUMG00000010130.7|OTTHUMT00000528228.1|LRRC8C-DT-210|LRRC8C-DT|2535|",1,0,0,1,0
"ENST00000668462.1|ENSG00000237435.10|OTTHUMG00000010691.22|OTTHUMT00000029474.2|LINC02790-225|LINC02790|1027|",1,0,1,0,0
"ENST00000670421.2|ENSG00000224616.5|OTTHUMG00000040490.5|OTTHUMT00000528556.1|RTCA-AS1-206|RTCA-AS1|7697|",1,1,0,0,0
"ENST00000653267.1|ENSG00000224616.5|OTTHUMG00000040490.5|OTTHUMT00000528557.1|RTCA-AS1-203|RTCA-AS1|3194|",1,1,1,0,0
"ENST00000662345.1|ENSG00000224613.7|OTTHUMG00000041348.4|OTTHUMT00000099062.3|RNPC3-DT-203|RNPC3-DT|2647|",1,0,1,0,0
"ENST00000668150.1|ENSG00000224613.7|OTTHUMG00000041348.4|OTTHUMT00000528132.1|RNPC3-DT-204|RNPC3-DT|2079|",1,0,1,0,0
"ENST00000447322.3|ENSG00000224613.7|OTTHUMG00000041348.4|OTTHUMT00000528133.1|RNPC3-DT-202|RNPC3-DT|1980|",1,0,1,0,0
"ENST00000444810.6|ENSG00000224613.7|OTTHUMG00000041348.4|OTTHUMT00000099063.3|RNPC3-DT-201|RNPC3-DT|1731|",1,0,1,0,0
"ENST00000443008.1|ENSG00000227091.2|OTTHUMG00000011762.2|OTTHUMT00000032554.1|SLC6A17-AS1-203|SLC6A17-AS1|797|",1,0,0,0,0
"ENST00000441004.5|ENSG00000231346.5|OTTHUMG00000011958.2|OTTHUMT00000033068.2|LINC01160-201|LINC01160|768|",1,0,0,0,0
"ENST00000423907.5|ENSG00000233154.6|OTTHUMG00000014035.8|OTTHUMT00000039476.1|LINC01762-201|LINC01762|454|",1,0,0,0,0
"ENST00000417218.1|ENSG00000227082.3|OTTHUMG00000188235.4|OTTHUMT00000476715.1|LINC02798-201|LINC02798|3662|",1,1,1,1,0
"ENST00000650414.1|ENSG00000227082.3|OTTHUMG00000188235.4|OTTHUMT00000499292.1|LINC02798-203|LINC02798|4006|",1,0,0,0,0
"ENST00000668551.1|ENSG00000227082.3|OTTHUMG00000188235.4|OTTHUMT00000528225.1|LINC02798-205|LINC02798|3809|",1,1,0,0,0
"ENST00000664311.1|ENSG00000227082.3|OTTHUMG00000188235.4|OTTHUMT00000528226.1|LINC02798-204|LINC02798|3379|",1,0,0,0,0
"ENST00000651151.1|ENSG00000237188.5|OTTHUMG00000185879.6|OTTHUMT00000501779.4|ENST00000651151|ENSG00000237188|2506|",1,1,1,1,0
"ENST00000650785.1|ENSG00000237188.5|OTTHUMG00000185879.6|OTTHUMT00000501780.1|ENST00000650785|ENSG00000237188|2981|",1,1,1,1,0
"ENST00000665384.1|ENSG00000274265.5|OTTHUMG00000188629.8|OTTHUMT00000522452.1|ENST00000665384|ENSG00000274265|1741|",1,0,1,1,0
"ENST00000593011.5|ENSG00000237975.7|OTTHUMG00000012203.6|OTTHUMT00000448738.1|FLG-AS1-206|FLG-AS1|532|",1,0,0,0,0
"ENST00000686895.2|ENSG00000289062.2|-|-|ENST00000686895|ENSG00000289062|1161|",1,1,1,0,0
"ENST00000702923.1|ENSG00000289062.2|-|-|ENST00000702923|ENSG00000289062|1288|",1,1,0,0,0
"ENST00000664369.1|ENSG00000285677.2|OTTHUMG00000193043.3|OTTHUMT00000513470.1|ENST00000664369|ENSG00000285677|876|",1,0,1,0,0
"ENST00000656222.1|ENSG00000125462.20|OTTHUMG00000031022.5|OTTHUMT00000522409.1|MIR9-1HG-229|MIR9-1HG|788|",1,0,0,0,0
"ENST00000675823.1|ENSG00000188004.11|OTTHUMG00000035430.2|-|SNHG28-222|SNHG28|2158|",1,0,0,1,0
"ENST00000676197.1|ENSG00000188004.11|OTTHUMG00000035430.2|-|SNHG28-226|SNHG28|2156|",1,0,1,1,0
"ENST00000674760.1|ENSG00000188004.11|OTTHUMG00000035430.2|-|SNHG28-207|SNHG28|2305|",1,0,1,1,0
"ENST00000491974.2|ENSG00000188004.11|OTTHUMG00000035430.2|OTTHUMT00000085977.1|SNHG28-201|SNHG28|2018|",1,0,1,1,0
"ENST00000644477.2|ENSG00000188004.11|OTTHUMG00000035430.2|-|SNHG28-203|SNHG28|1942|",1,0,1,1,0
"ENST00000674922.1|ENSG00000188004.11|OTTHUMG00000035430.2|-|SNHG28-211|SNHG28|592|",1,0,1,1,0
"ENST00000675285.1|ENSG00000188004.11|OTTHUMG00000035430.2|-|SNHG28-215|SNHG28|558|",1,0,1,0,1
"ENST00000621431.3|ENSG00000228863.8|OTTHUMG00000024005.10|OTTHUMT00000475951.2|ENST00000621431|ENSG00000228863|923|",1,0,0,0,0
"ENST00000626085.2|ENSG00000228863.8|OTTHUMG00000024005.10|OTTHUMT00000479907.1|ENST00000626085|ENSG00000228863|917|",1,0,0,0,0
"ENST00000537821.2|ENSG00000273112.1|OTTHUMG00000185955.1|OTTHUMT00000471824.1|ENST00000537821|ENSG00000273112|553|",1,1,0,0,0
"ENST00000650631.1|ENSG00000285622.2|OTTHUMG00000193426.1|OTTHUMT00000501614.1|ENST00000650631|ENSG00000285622|1681|",1,1,0,0,0
"ENST00000354921.7|ENSG00000254154.8|OTTHUMG00000035027.25|OTTHUMT00000084770.22|CRYZL2P-SEC16B-201|CRYZL2P-SEC16B|4998|",1,1,1,1,0
"ENST00000466953.6|ENSG00000254154.8|OTTHUMG00000035027.25|OTTHUMT00000393728.1|CRYZL2P-SEC16B-203|CRYZL2P-SEC16B|6212|",1,1,1,1,0
"ENST00000464428.2|ENSG00000254154.8|OTTHUMG00000035027.25|OTTHUMT00000393729.1|CRYZL2P-SEC16B-202|CRYZL2P-SEC16B|5890|",1,1,1,1,0
"ENST00000668742.1|ENSG00000236719.5|OTTHUMG00000035112.7|OTTHUMT00000521852.1|OVAAL-205|OVAAL|1589|",1,0,0,0,0
"ENST00000642657.1|ENSG00000236069.2|OTTHUMG00000041136.2|OTTHUMT00000497302.1|ENST00000642657|ENSG00000236069|1264|",1,0,0,0,0
"ENST00000686308.2|ENSG00000229989.6|OTTHUMG00000035888.5|-|MIR181A1HG-207|MIR181A1HG|1051|",1,0,0,0,0
"ENST00000671234.1|ENSG00000286600.1|OTTHUMG00000193772.1|OTTHUMT00000504605.1|ENST00000671234|ENSG00000286600|1196|",1,1,1,1,0
"ENST00000503578.5|ENSG00000286600.1|OTTHUMG00000193772.1|OTTHUMT00000504606.1|ENST00000503578|ENSG00000286600|582|",1,1,1,0,1
"ENST00000414927.5|ENSG00000223774.5|OTTHUMG00000035808.1|OTTHUMT00000087099.1|ENST00000414927|ENSG00000223774|494|",1,0,0,0,0
"ENST00000458139.1|ENSG00000223774.5|OTTHUMG00000035808.1|OTTHUMT00000087100.1|ENST00000458139|ENSG00000223774|600|",1,0,0,0,0
"ENST00000415582.1|ENSG00000234678.2|OTTHUMG00000035865.2|OTTHUMT00000087343.1|ELF3-AS1-201|ELF3-AS1|500|",1,0,0,0,0
"ENST00000656162.1|ENSG00000286619.1|OTTHUMG00000195733.1|OTTHUMT00000528494.1|ENST00000656162|ENSG00000286619|2000|",1,0,0,0,0
"ENST00000662659.1|ENSG00000286619.1|OTTHUMG00000195733.1|OTTHUMT00000528498.1|ENST00000662659|ENSG00000286619|1365|",1,0,0,0,0
"ENST00000656452.1|ENSG00000286619.1|OTTHUMG00000195733.1|OTTHUMT00000528500.1|ENST00000656452|ENSG00000286619|1765|",1,1,0,0,0
"ENST00000652821.1|ENSG00000286619.1|OTTHUMG00000195733.1|OTTHUMT00000528502.1|ENST00000652821|ENSG00000286619|1889|",1,0,0,0,0
"ENST00000442684.1|ENSG00000243636.1|OTTHUMG00000036253.1|OTTHUMT00000088206.1|ENST00000442684|ENSG00000243636|945|",1,1,1,0,0
"ENST00000662450.1|ENSG00000287343.1|OTTHUMG00000195691.1|OTTHUMT00000528235.1|ENST00000662450|ENSG00000287343|1995|",1,0,0,0,0
"ENST00000703020.1|ENSG00000203706.9|OTTHUMG00000036392.2|-|SERTAD4-AS1-204|SERTAD4-AS1|639|",1,0,0,0,0
"ENST00000427949.1|ENSG00000235862.2|OTTHUMG00000041085.1|OTTHUMT00000098530.1|ENST00000427949|ENSG00000235862|2225|",1,1,0,0,0
"ENST00000443836.5|ENSG00000228208.7|OTTHUMG00000039569.4|OTTHUMT00000095456.2|LINC02869-201|LINC02869|762|",1,0,0,0,0
"ENST00000658964.1|ENSG00000228536.3|OTTHUMG00000041231.8|OTTHUMT00000520391.1|LYPLAL1-AS1-206|LYPLAL1-AS1|1001|",1,0,0,0,0
"ENST00000439004.1|ENSG00000234754.2|OTTHUMG00000037427.15|OTTHUMT00000091116.2|LINC02817-202|LINC02817|4340|",1,0,0,0,0
"ENST00000668399.1|ENSG00000234754.2|OTTHUMG00000037427.15|OTTHUMT00000520897.1|LINC02817-213|LINC02817|2266|",1,0,0,0,0
"ENST00000660516.1|ENSG00000234754.2|OTTHUMG00000037427.15|OTTHUMT00000522484.1|LINC02817-208|LINC02817|2016|",1,0,0,0,0
"ENST00000659256.1|ENSG00000234754.2|OTTHUMG00000037427.15|OTTHUMT00000519481.1|LINC02817-206|LINC02817|1536|",1,0,0,0,0
"ENST00000656904.1|ENSG00000234754.2|OTTHUMG00000037427.15|OTTHUMT00000521037.1|LINC02817-205|LINC02817|1469|",1,0,0,0,0
"ENST00000670872.1|ENSG00000234754.2|OTTHUMG00000037427.15|OTTHUMT00000522441.1|LINC02817-214|LINC02817|1270|",1,0,0,1,0
"ENST00000652927.1|ENSG00000234754.2|OTTHUMG00000037427.15|OTTHUMT00000523256.1|LINC02817-203|LINC02817|1360|",1,0,0,1,0
"ENST00000664126.1|ENSG00000232628.7|OTTHUMG00000037537.2|OTTHUMT00000521282.1|ENST00000664126|ENSG00000232628|1142|",1,0,0,0,0
"ENST00000436706.1|ENSG00000232628.7|OTTHUMG00000037537.2|OTTHUMT00000091467.1|ENST00000436706|ENSG00000232628|790|",1,0,0,0,0
"ENST00000693105.1|ENSG00000177788.7|OTTHUMG00000037660.2|-|RAB4A-AS1-208|RAB4A-AS1|1702|",1,0,0,1,0
"ENST00000659999.1|ENSG00000233461.6|OTTHUMG00000039487.2|OTTHUMT00000505117.1|ENST00000659999|ENSG00000233461|1156|",1,0,0,0,0
"ENST00000450451.1|ENSG00000237250.3|OTTHUMG00000039587.1|OTTHUMT00000095477.1|ENST00000450451|ENSG00000237250|3127|",1,1,1,1,0
"ENST00000666220.1|ENSG00000272865.2|OTTHUMG00000186269.3|OTTHUMT00000528150.1|ENST00000666220|ENSG00000272865|564|",1,0,0,0,0
"ENST00000655079.1|ENSG00000286486.1|OTTHUMG00000195750.1|OTTHUMT00000528584.1|ENST00000655079|ENSG00000286486|2831|",1,0,0,0,0
"ENST00000659037.1|ENSG00000286747.1|OTTHUMG00000194728.1|OTTHUMT00000521250.1|ENST00000659037|ENSG00000286747|864|",1,1,0,0,0
"ENST00000697408.1|ENSG00000289728.1|-|-|ENST00000697408|ENSG00000289728|3481|",1,1,1,1,0
"ENST00000656189.1|ENSG00000223985.2|OTTHUMG00000151362.2|OTTHUMT00000523882.1|LINC01874-202|LINC01874|438|",1,0,0,0,0
"ENST00000701266.1|ENSG00000234929.3|OTTHUMG00000151395.2|-|ENST00000701266|ENSG00000234929|1837|",1,0,0,0,0
"ENST00000457371.1|ENSG00000237401.8|OTTHUMG00000151486.22|OTTHUMT00000322862.1|LINC01304-205|LINC01304|391|",1,0,1,0,0
"ENST00000666684.1|ENSG00000236172.7|OTTHUMG00000151631.25|OTTHUMT00000513232.1|MIR7515HG-278|MIR7515HG|1394|",1,0,0,0,0
"ENST00000660940.1|ENSG00000229727.7|OTTHUMG00000151593.16|OTTHUMT00000323249.2|ENST00000660940|ENSG00000229727|2532|",1,0,0,0,0
"ENST00000661966.1|ENSG00000229740.3|OTTHUMG00000151596.6|OTTHUMT00000514645.1|ENST00000661966|ENSG00000229740|1198|",1,0,0,0,0
"ENST00000649549.1|ENSG00000228784.9|OTTHUMG00000151773.6|OTTHUMT00000500630.1|LINC00954-205|LINC00954|990|",1,0,0,0,0
"ENST00000662620.1|ENSG00000228784.9|OTTHUMG00000151773.6|OTTHUMT00000529016.1|LINC00954-209|LINC00954|1022|",1,0,0,0,0
"ENST00000655598.1|ENSG00000228784.9|OTTHUMG00000151773.6|OTTHUMT00000526578.1|LINC00954-208|LINC00954|662|",1,1,1,0,1
"ENST00000452342.3|ENSG00000223734.3|OTTHUMG00000168757.1|OTTHUMT00000400908.1|LAPTM4A-DT-201|LAPTM4A-DT|598|",1,0,0,0,1
"ENST00000702995.1|ENSG00000290108.1|-|-|ENST00000702995|ENSG00000290108|323|",1,0,0,0,0
"ENST00000428344.2|ENSG00000232642.2|OTTHUMG00000151892.2|OTTHUMT00000324295.2|ENST00000428344|ENSG00000232642|829|",1,0,0,0,0
"ENST00000690413.1|ENSG00000224165.8|OTTHUMG00000151981.3|-|DNAJC27-AS1-213|DNAJC27-AS1|1126|",1,0,0,0,0
"ENST00000585326.5|ENSG00000234945.8|OTTHUMG00000151913.11|OTTHUMT00000459957.1|GTF3C2-AS1-202|GTF3C2-AS1|691|",1,0,0,0,0
"ENST00000505973.1|ENSG00000259080.1|OTTHUMG00000171804.1|OTTHUMT00000415181.1|ENST00000505973|ENSG00000259080|1741|",1,1,1,0,0
"ENST00000697333.1|ENSG00000289727.1|-|-|ENST00000697333|ENSG00000289727|2581|",1,1,1,1,0
"ENST00000617415.1|ENSG00000276517.1|OTTHUMG00000188158.1|OTTHUMT00000476392.1|ENST00000617415|ENSG00000276517|3004|",1,1,0,1,0
"ENST00000601029.1|ENSG00000235848.4|OTTHUMG00000152578.4|OTTHUMT00000461619.2|RMDN2-AS1-203|RMDN2-AS1|613|",1,0,0,0,0
"ENST00000603809.5|ENSG00000232973.14|OTTHUMG00000128569.16|OTTHUMT00000480509.1|CYP1B1-AS1-206|CYP1B1-AS1|619|",1,0,0,0,0
"ENST00000671403.1|ENSG00000231312.8|OTTHUMG00000152299.6|OTTHUMT00000325726.2|MAP4K3-DT-220|MAP4K3-DT|4190|",1,0,0,0,0
"ENST00000649978.1|ENSG00000285898.1|OTTHUMG00000192908.1|OTTHUMT00000499544.1|ENST00000649978|ENSG00000285898|2467|",1,0,0,0,0
"ENST00000432793.5|ENSG00000233251.8|OTTHUMG00000152032.3|OTTHUMT00000324991.1|ENST00000432793|ENSG00000233251|1657|",1,0,0,0,0
"ENST00000462959.2|ENSG00000274769.1|OTTHUMG00000129421.9|OTTHUMT00000325480.1|ENST00000462959|ENSG00000274769|1383|",1,1,0,1,0
"ENST00000657946.1|ENSG00000286480.1|OTTHUMG00000195386.1|OTTHUMT00000526719.1|ENST00000657946|ENSG00000286480|1171|",1,0,0,0,0
"ENST00000669208.1|ENSG00000223935.3|OTTHUMG00000152670.3|OTTHUMT00000528810.1|LGALSL-DT-203|LGALSL-DT|2507|",1,0,0,0,0
"ENST00000692834.1|ENSG00000232613.7|OTTHUMG00000152699.3|-|LINC02576-203|LINC02576|1056|",1,0,0,0,0
"ENST00000415327.5|ENSG00000232613.7|OTTHUMG00000152699.3|OTTHUMT00000327462.2|LINC02576-201|LINC02576|495|",1,0,0,0,0
"ENST00000622718.1|ENSG00000232613.7|OTTHUMG00000152699.3|OTTHUMT00000327461.2|LINC02576-202|LINC02576|1018|",1,0,0,0,0
"ENST00000702970.1|ENSG00000288869.2|-|-|ENST00000702970|ENSG00000288869|747|",1,0,0,0,0
"ENST00000702944.1|ENSG00000288869.2|-|-|ENST00000702944|ENSG00000288869|741|",1,0,0,0,0
"ENST00000693376.1|ENSG00000288869.2|-|-|ENST00000693376|ENSG00000288869|919|",1,0,0,0,0
"ENST00000684858.2|ENSG00000288869.2|-|-|ENST00000684858|ENSG00000288869|933|",1,0,0,0,0
"ENST00000692156.2|ENSG00000288869.2|-|-|ENST00000692156|ENSG00000288869|1210|",1,0,0,0,0
"ENST00000690676.2|ENSG00000288869.2|-|-|ENST00000690676|ENSG00000288869|875|",1,0,0,0,0
"ENST00000684786.1|ENSG00000288869.2|-|-|ENST00000684786|ENSG00000288869|759|",1,0,0,0,0
"ENST00000419542.5|ENSG00000179818.17|OTTHUMG00000153728.26|OTTHUMT00000329417.2|PCBP1-AS1-214|PCBP1-AS1|4041|",1,1,1,0,0
"ENST00000682294.1|ENSG00000179818.17|OTTHUMG00000153728.26|-|PCBP1-AS1-440|PCBP1-AS1|4755|",1,1,1,0,0
"ENST00000684630.1|ENSG00000179818.17|OTTHUMG00000153728.26|-|PCBP1-AS1-441|PCBP1-AS1|4136|",1,1,1,0,0
"ENST00000630975.3|ENSG00000179818.17|OTTHUMG00000153728.26|OTTHUMT00000480953.1|PCBP1-AS1-367|PCBP1-AS1|4088|",1,1,1,0,0
"ENST00000442326.1|ENSG00000179818.17|OTTHUMG00000153728.26|OTTHUMT00000329687.1|PCBP1-AS1-233|PCBP1-AS1|668|",1,0,0,0,0
"ENST00000648819.1|ENSG00000285793.1|OTTHUMG00000193336.1|OTTHUMT00000500786.1|ANAPC1P2-202|ANAPC1P2|2217|",1,1,1,1,0
"ENST00000643276.1|ENSG00000284879.1|OTTHUMG00000192459.1|OTTHUMT00000494282.1|ENST00000643276|ENSG00000284879|2638|",1,1,1,1,0
"ENST00000646855.1|ENSG00000284879.1|OTTHUMG00000192459.1|OTTHUMT00000494283.1|ENST00000646855|ENSG00000284879|3525|",1,1,1,1,0
"ENST00000700703.1|ENSG00000289811.1|-|-|FAM95A-208|FAM95A|1008|",1,0,0,0,0
"ENST00000663557.1|ENSG00000232931.6|OTTHUMG00000155186.10|OTTHUMT00000528926.1|LINC00342-211|LINC00342|4643|",1,0,0,0,0
"ENST00000608609.1|ENSG00000273265.1|OTTHUMG00000186027.1|OTTHUMT00000472073.1|CNNM3-DT-201|CNNM3-DT|415|",1,0,0,0,0
"ENST00000441036.1|ENSG00000232084.5|OTTHUMG00000153132.1|OTTHUMT00000329692.1|LINC01104-201|LINC01104|581|",1,0,0,0,0
"ENST00000659098.1|ENSG00000235597.3|OTTHUMG00000153050.33|OTTHUMT00000506051.1|LINC01102-212|LINC01102|1035|",1,0,0,0,0
"ENST00000454928.5|ENSG00000283684.1|OTTHUMG00000153222.3|OTTHUMT00000330195.2|ENST00000454928|ENSG00000283684|1959|",1,1,1,0,0
"ENST00000568189.5|ENSG00000282304.1|OTTHUMG00000176121.4|OTTHUMT00000487951.1|ENST00000568189|ENSG00000282304|735|",1,1,0,0,0
"ENST00000488671.1|ENSG00000273471.1|OTTHUMG00000186050.1|OTTHUMT00000472131.1|ENST00000488671|ENSG00000273471|1528|",1,1,1,0,0
"ENST00000674037.1|ENSG00000172965.17|OTTHUMG00000150313.58|OTTHUMT00000530432.1|MIR4435-2HG-303|MIR4435-2HG|871|",1,0,0,0,0
"ENST00000688717.1|ENSG00000226856.9|OTTHUMG00000153418.6|-|THORLNC-209|THORLNC|554|",1,0,0,0,0
"ENST00000438816.2|ENSG00000228400.2|OTTHUMG00000153351.2|OTTHUMT00000330858.2|CNTNAP5-DT-201|CNTNAP5-DT|3154|",1,0,0,0,0
"ENST00000663071.1|ENSG00000228400.2|OTTHUMG00000153351.2|OTTHUMT00000528300.1|CNTNAP5-DT-202|CNTNAP5-DT|2301|",1,0,0,0,0
"ENST00000641806.1|ENSG00000284604.1|OTTHUMG00000192333.1|OTTHUMT00000493564.1|ENST00000641806|ENSG00000284604|335|",1,1,1,0,0
"ENST00000666411.1|ENSG00000287151.1|OTTHUMG00000193774.2|OTTHUMT00000504678.1|C2orf27A-206|C2orf27A|2119|",1,1,0,1,0
"ENST00000653458.1|ENSG00000287151.1|OTTHUMG00000193774.2|OTTHUMT00000504679.1|C2orf27A-203|C2orf27A|3710|",1,0,0,1,0
"ENST00000655714.1|ENSG00000287151.1|OTTHUMG00000193774.2|OTTHUMT00000504680.1|C2orf27A-204|C2orf27A|4558|",1,0,0,1,0
"ENST00000437330.1|ENSG00000229203.1|OTTHUMG00000153714.1|OTTHUMT00000332207.1|ENST00000437330|ENSG00000229203|562|",1,1,1,0,0
"ENST00000666693.1|ENSG00000286833.3|OTTHUMG00000195814.1|OTTHUMT00000528888.1|ENST00000666693|ENSG00000286833|1369|",1,1,0,0,0
